telomere_length,age,cigarette_smoking,alcohol_drinking,physical_activity_cohort,bmi,bp_category,hr,rr,cardiovascular_disease_diagnosis,sex_Female,sex_Male,rural_or_urban_Rural,rural_or_urban_Urban
2.633829844357593e-06,-7.44813338615911e-05,-2.491976081893481e-06,-7.722268655954469e-06,-5.9987085181429754e-05,-5.673862328367422e-06,4.111314899898014e-05,8.713102700428551e-07,-1.2826641624570862e-05,-1.226878496981573e-05,1.9114811472308603e-05,1.9114811472726335e-05,1.986747281372757e-05,1.9867472814337105e-05
1.374646412464176e-05,4.209985590697438e-06,-2.491976081893481e-06,-8.494495521549917e-05,2.1756973900000418e-06,4.850437336470801e-06,7.413846540799692e-06,-5.377129913531404e-06,2.0402999889861425e-05,-1.226878496981573e-05,-2.155500017090119e-05,-2.1555000171372247e-05,-0.00014569480063400232,-0.00014569480063847203
-7.123605133452892e-06,8.683587101560043e-05,5.546656440343556e-06,-7.722268655954469e-06,3.325708867571494e-05,1.86546860931223e-06,-2.6285455917380753e-05,-1.2115031244818983e-06,7.1111432840885085e-06,-1.226878496981573e-05,-2.155500017090119e-05,-2.1555000171372247e-05,1.986747281372757e-05,1.9867472814337105e-05
5.660441619882143e-06,8.683587101560043e-05,-2.491976081893481e-06,3.0889074623817876e-05,2.1756973900000418e-06,5.811694070559989e-06,-5.9984758375561196e-05,-7.112807742302032e-06,4.652149812020521e-07,-1.226878496981573e-05,1.9114811472308603e-05,1.9114811472726335e-05,1.986747281372757e-05,1.9867472814337105e-05
-8.727257641380077e-06,5.142477726207057e-05,-2.491976081893481e-06,3.0889074623817876e-05,3.325708867571494e-05,3.0109988467788187e-06,7.413846540799692e-06,5.036937059092362e-06,4.652149812020521e-07,-1.226878496981573e-05,1.9114811472308603e-05,1.9114811472726335e-05,1.986747281372757e-05,1.9867472814337105e-05
5.437985654381089e-05,-6.267763594374783e-05,-2.491976081893481e-06,3.0889074623817876e-05,2.1756973900000418e-06,-5.585244113972952e-07,7.413846540799692e-06,3.3012592303217338e-06,-6.180713321684405e-06,3.003737009851437e-05,1.9114811472308603e-05,1.9114811472726335e-05,1.986747281372757e-05,1.9867472814337105e-05
-1.2454055723182697e-05,5.142477726207057e-05,-2.491976081893481e-06,3.0889074623817876e-05,2.1756973900000418e-06,-2.0641435050991698e-06,-5.9984758375561196e-05,1.7703913853460402e-07,-1.947256992745732e-05,-1.226878496981573e-05,1.9114811472308603e-05,1.9114811472726335e-05,1.986747281372757e-05,1.9867472814337105e-05
-6.186484815792345e-07,0.00010650870087867257,1.3585288962580592e-05,3.0889074623817876e-05,-5.9987085181429754e-05,5.381628560158687e-06,-5.9984758375561196e-05,-5.17231992973647e-07,-1.2826641624570862e-05,-1.226878496981573e-05,1.9114811472308603e-05,1.9114811472726335e-05,1.986747281372757e-05,1.9867472814337105e-05
-6.186484815792345e-07,-4.6939372053290126e-05,5.546656440343556e-06,3.0889074623817876e-05,3.325708867571494e-05,2.9673305101412502e-06,4.111314899898014e-05,-5.17231992973647e-07,4.652149812020521e-07,-1.226878496981573e-05,-2.155500017090119e-05,-2.1555000171372247e-05,1.986747281372757e-05,1.9867472814337105e-05
-6.920325238081841e-06,8.683587101560043e-05,-2.491976081893481e-06,3.0889074623817876e-05,3.325708867571494e-05,-1.9783224665264455e-06,-5.9984758375561196e-05,6.77261488786299e-06,4.652149812020521e-07,-1.226878496981573e-05,-2.155500017090119e-05,-2.1555000171372247e-05,1.986747281372757e-05,1.9867472814337105e-05
5.750788240047056e-06,7.503217309775714e-05,-2.491976081893481e-06,-7.722268655954469e-06,3.325708867571494e-05,2.9916982143324055e-06,-5.9984758375561196e-05,-1.2115031244818983e-06,7.1111432840885085e-06,-1.226878496981573e-05,-2.155500017090119e-05,-2.1555000171372247e-05,1.986747281372757e-05,1.9867472814337105e-05
-1.4983761087800227e-05,-7.054676788897669e-05,-2.491976081893481e-06,-4.6333611935726814e-05,-5.9987085181429754e-05,1.2880331879887286e-06,4.111314899898014e-05,3.648394796075859e-06,4.03407847985208e-05,3.003737009851437e-05,-2.155500017090119e-05,-2.1555000171372247e-05,1.986747281372757e-05,1.9867472814337105e-05
3.694295885198289e-05,9.077043698821486e-05,-2.491976081893481e-06,-4.6333611935726814e-05,-9.106847646714466e-05,-5.907977398976972e-06,7.413846540799692e-06,4.689801493338236e-06,-6.180713321684405e-06,3.003737009851437e-05,1.9114811472308603e-05,1.9114811472726335e-05,-0.00014569480063400232,-0.00014569480063847203
2.8596963947698765e-06,-7.841589983420553e-05,5.546656440343556e-06,-4.6333611935726814e-05,3.325708867571494e-05,-1.343696278023308e-06,7.413846540799692e-06,-1.2115031244818983e-06,2.0402999889861425e-05,-1.226878496981573e-05,-2.155500017090119e-05,-2.1555000171372247e-05,-0.00014569480063400232,-0.00014569480063847203
-4.1195800129695735e-06,-3.513567413544684e-05,-2.491976081893481e-06,3.0889074623817876e-05,-5.9987085181429754e-05,-2.7100772415499374e-06,-2.6285455917380753e-05,-3.988587650514902e-06,-1.2826641624570862e-05,-1.226878496981573e-05,1.9114811472308603e-05,1.9114811472726335e-05,1.986747281372757e-05,1.9867472814337105e-05
-5.316672730154655e-06,-5.87430699711334e-05,-2.491976081893481e-06,-7.722268655954469e-06,3.325708867571494e-05,-1.5181789150513107e-06,7.413846540799692e-06,-3.988587650514902e-06,4.652149812020521e-07,-1.226878496981573e-05,1.9114811472308603e-05,1.9114811472726335e-05,1.986747281372757e-05,1.9867472814337105e-05
2.8596963947698765e-06,2.3882815453769575e-05,-2.491976081893481e-06,3.0889074623817876e-05,3.325708867571494e-05,-3.2586970734715603e-06,4.111314899898014e-05,1.7703913853460402e-07,4.652149812020521e-07,-1.226878496981573e-05,-2.155500017090119e-05,-2.1555000171372247e-05,1.986747281372757e-05,1.9867472814337105e-05
-1.544701338269582e-06,-9.808872969727767e-05,-2.491976081893481e-06,-7.722268655954469e-06,3.325708867571494e-05,2.8722217956960516e-06,7.481245145716058e-05,-6.765672176547906e-06,2.0402999889861425e-05,3.003737009851437e-05,-2.155500017090119e-05,-2.1555000171372247e-05,1.986747281372757e-05,1.9867472814337105e-05
-6.536352102380966e-06,8.683587101560043e-05,-2.491976081893481e-06,-7.722268655954469e-06,-5.9987085181429754e-05,1.225544290432267e-06,-5.9984758375561196e-05,3.648394796075859e-06,4.652149812020521e-07,-1.226878496981573e-05,-2.155500017090119e-05,-2.1555000171372247e-05,1.986747281372757e-05,1.9867472814337105e-05
-9.69848380815288e-06,-1.54628442723747e-05,-2.491976081893481e-06,-4.6333611935726814e-05,3.325708867571494e-05,-1.8790006768793035e-06,7.413846540799692e-06,2.9541236645676083e-06,4.652149812020521e-07,-1.226878496981573e-05,-2.155500017090119e-05,-2.1555000171372247e-05,1.986747281372757e-05,1.9867472814337105e-05
-7.033258513287981e-06,-8.235046580681996e-05,1.3585288962580592e-05,-4.6333611935726814e-05,3.325708867571494e-05,1.0990606403687365e-06,7.413846540799692e-06,1.912716967305232e-06,4.652149812020521e-07,-1.226878496981573e-05,-2.155500017090119e-05,-2.1555000171372247e-05,1.986747281372757e-05,1.9867472814337105e-05
1.3689771620488296e-06,2.3882815453769575e-05,-2.491976081893481e-06,-7.722268655954469e-06,-9.106847646714466e-05,-5.595437451743942e-06,4.111314899898014e-05,-1.700964272195215e-07,4.652149812020521e-07,-1.226878496981573e-05,-2.155500017090119e-05,-2.1555000171372247e-05,-0.00014569480063400232,-0.00014569480063847203
4.1923090422023274e-06,-6.267763594374783e-05,5.546656440343556e-06,-7.722268655954469e-06,-5.9987085181429754e-05,1.1606162826445247e-06,-5.9984758375561196e-05,5.036937059092362e-06,4.652149812020521e-07,-1.226878496981573e-05,-2.155500017090119e-05,-2.1555000171372247e-05,1.986747281372757e-05,1.9867472814337105e-05
-1.2792855548801115e-05,5.929390920729943e-05,1.3585288962580592e-05,-7.722268655954469e-06,3.325708867571494e-05,-9.157246867433573e-06,4.111314899898014e-05,1.912716967305232e-06,-1.2826641624570862e-05,-1.226878496981573e-05,1.9114811472308603e-05,1.9114811472726335e-05,1.986747281372757e-05,1.9867472814337105e-05
-3.89371346255729e-06,-7.841589983420553e-05,-2.491976081893481e-06,3.0889074623817876e-05,-5.9987085181429754e-05,-2.652316055733331e-06,4.111314899898014e-05,-6.071401045039655e-06,2.0402999889861425e-05,3.003737009851437e-05,1.9114811472308603e-05,1.9114811472726335e-05,-0.00014569480063400232,-0.00014569480063847203
3.1307362552646104e-06,-0.00010595786164250653,-2.491976081893481e-06,3.0889074623817876e-05,2.1756973900000418e-06,-1.1692136409953053e-06,7.413846540799692e-06,-3.2943165190066516e-06,1.3757071586974967e-05,3.003737009851437e-05,1.9114811472308603e-05,1.9114811472726335e-05,-0.00014569480063400232,-0.00014569480063847203
-3.2838737764441356e-06,-5.87430699711334e-05,5.546656440343556e-06,-7.722268655954469e-06,3.325708867571494e-05,2.2331977810507546e-06,7.413846540799692e-06,1.912716967305232e-06,4.652149812020521e-07,-1.226878496981573e-05,-2.155500017090119e-05,-2.1555000171372247e-05,1.986747281372757e-05,1.9867472814337105e-05
-1.1347309626162525e-05,-0.0001138269935877354,-2.491976081893481e-06,3.0889074623817876e-05,3.325708867571494e-05,-6.375868563006084e-07,4.111314899898014e-05,1.5655814015511064e-06,6.027856970718016e-05,3.003737009851437e-05,-2.155500017090119e-05,-2.1555000171372247e-05,1.986747281372757e-05,1.9867472814337105e-05
-1.697138673142829e-05,-0.0001020232956698921,-2.491976081893481e-06,3.0889074623817876e-05,3.325708867571494e-05,3.5418175587607775e-06,4.111314899898014e-05,-5.17231992973647e-07,-6.180713321684405e-06,3.003737009851437e-05,-2.155500017090119e-05,-2.1555000171372247e-05,1.986747281372757e-05,1.9867472814337105e-05
1.1239345415065456e-05,-0.00010595786164250653,1.3585288962580592e-05,-8.494495521549917e-05,3.325708867571494e-05,4.065265469844789e-06,7.413846540799692e-06,1.912716967305232e-06,4.652149812020521e-07,3.003737009851437e-05,-2.155500017090119e-05,-2.1555000171372247e-05,1.986747281372757e-05,1.9867472814337105e-05
-1.1505416211451122e-05,-9.415416372466324e-05,1.3585288962580592e-05,-4.6333611935726814e-05,3.325708867571494e-05,3.7163001957887836e-06,4.111314899898014e-05,3.648394796075859e-06,7.1111432840885085e-06,3.003737009851437e-05,1.9114811472308603e-05,1.9114811472726335e-05,1.986747281372757e-05,1.9867472814337105e-05
-8.004484680060784e-06,-6.661220191636226e-05,1.3585288962580592e-05,3.0889074623817876e-05,2.1756973900000418e-06,5.581951648248076e-06,7.413846540799692e-06,-1.5586386902360238e-06,4.652149812020521e-07,3.003737009851437e-05,1.9114811472308603e-05,1.9114811472726335e-05,1.986747281372757e-05,1.9867472814337105e-05
-2.3804075747950157e-06,8.2901305042986e-05,-2.491976081893481e-06,-7.722268655954469e-06,-2.890569389571486e-05,-8.730127915116815e-06,-5.9984758375561196e-05,-7.807078873810283e-06,4.652149812020521e-07,-1.226878496981573e-05,1.9114811472308603e-05,1.9114811472726335e-05,1.986747281372757e-05,1.9867472814337105e-05
-4.480966493629219e-06,7.503217309775714e-05,-2.491976081893481e-06,3.0889074623817876e-05,3.325708867571494e-05,-1.82689492698363e-06,7.413846540799692e-06,8.713102700428551e-07,4.652149812020521e-07,-1.226878496981573e-05,-2.155500017090119e-05,-2.1555000171372247e-05,1.986747281372757e-05,1.9867472814337105e-05
-1.318834787857303e-06,8.683587101560043e-05,-2.491976081893481e-06,-7.722268655954469e-06,-5.9987085181429754e-05,-4.604423323322993e-06,-5.9984758375561196e-05,-5.17231992973647e-07,4.652149812020521e-07,-1.226878496981573e-05,1.9114811472308603e-05,1.9114811472726335e-05,1.986747281372757e-05,1.9867472814337105e-05
